Temperature,Dew Point,Wind Speed,Relative Humidity,DHI
27.4,24.1,3.8,82.43,152
31.8,25,2.3,67.27,152
31.5,23.5,2.7,62.59,152
32.7,21.5,2.5,51.95,152
33.4,19.1,0.6,43.01,152
20.8,-2.4,1.6,20.97,152
28.2,-3.3,3.6,12.57,152
25.7,3.3,2.9,23.53,152
23.2,-6.7,2.4,13.04,152
23.7,-3.9,0.9,15.66,152
19.1,2.9,0.3,34.06,153
15.1,-2.6,0.8,29.48,153
26.3,3.5,0.7,22.93,153
20.7,-4.2,3.3,18.43,153
25.4,-11.9,3.3,7.59,154
20.2,-11.9,1.3,10.42,154
37.3,16.4,4.5,29.11,154
29.4,25.3,1.1,78.58,154
28.2,25.9,2.4,87.51,154
28.9,27,1.8,89.64,154
32.6,26.7,2,71.31,154
31.3,22.7,2.1,60.37,154
30.6,7.4,3.3,23.46,154
20.7,0,0.7,25.09,154
25.2,0.1,1.3,19.26,154
18.3,-4.3,2.3,21.17,154
21.1,-3.1,2.8,19.54,154
21.4,-5,3.7,16.54,154
21.8,-5.3,0.7,15.8,154
18.3,-0.9,0.9,27.24,155
25.3,-5.9,2.1,12.23,155
32.1,9,0.9,24.02,155
37,-7.9,4.6,5.38,155
35.6,16,2.1,31.24,155
32.8,15.3,2.3,34.96,155
28.5,24.8,0.7,80.52,155
31.5,26.4,2.7,74.36,155
19.7,0.4,2.1,27.37,155
26,-0.5,0.6,17.53,155
16.4,-7.6,2,18.56,155
23.6,-2.5,4.4,17.55,156
23.9,-0.8,0.8,19.52,156
27.5,-1.8,0.6,14.63,156
26.6,11.9,0.5,39.99,156
31.3,-0.3,5.9,13.09,156
35.2,-7.5,0.4,6.12,156
29.3,27.2,2.4,88.28,156
24.8,3.5,2.1,25.19,156
27.1,-1.1,1.2,15.79,156
22.6,-3,1.8,17.85,156
39.7,-7.3,3.8,4.88,157
35.7,4.6,1.9,14.49,157
27.5,26.1,1.3,92.12,157
32.7,26.9,1.3,71.57,157
32.9,25.8,3.6,66.55,157
32.9,25.9,3.4,66.65,157
28.9,20.5,3.9,60.63,157
29.5,7.3,2,24.79,157
25.7,10,2.2,37.12,157
32.9,6.8,3.6,19.79,157
21.9,3.5,2.4,29.87,157
27.4,-1,4.1,15.57,157
25.2,2.2,1.9,22.33,158
33.8,1.4,1.2,12.88,158
26.9,6.1,3.4,26.66,158
37.4,1.5,6.8,10.61,158
43.4,7.3,0.9,11.58,158
29.3,25.8,3.2,81.4,158
31.6,25.6,2.7,70.75,158
31.8,26.2,3.1,72.4,158
31.9,23,2.3,59.5,158
18.8,-1.7,1.4,24.99,158
16,1.1,2,36.37,159
41.2,11.4,5.4,17.1,159
36.1,19.8,1.4,38.54,159
27,25.1,3.6,89.54,159
32.3,26.1,2.3,69.99,159
33.1,17.6,1.1,39.7,159
27.4,13.7,1,42.86,159
23.4,5.3,3.2,31.04,159
31.4,-0.3,4.9,13.04,159
23.9,0.4,0.4,21.31,160
15.9,-2.3,0.9,28.54,160
20.4,5,2.5,36.36,160
29.5,-8.8,0.1,7.63,160
23.2,4.7,2.9,30.03,160
29.9,7,1.6,23.71,160
28.6,5,3,22.35,160
29.8,-2,3.8,12.6,160
42.8,11.2,1.1,15.55,160
41.2,15.8,4.6,22.78,160
29.1,26.2,2.3,84.43,160
27.3,26,2.7,92.87,160
32.7,25.9,3.3,67.35,160
30.2,23,4.4,65.4,160
34.6,17.1,0.9,35.44,160
28.7,16.5,2.3,47.77,160
21.6,5.9,3.3,36.06,161
14.4,-9.7,0.7,17.86,161
32.2,-8,0.4,6.97,161
26.5,-4.9,1,12.33,161
29,5.9,2.7,23.25,161
30.3,25.7,0.4,76.58,161
30.9,25.4,1.6,72.52,161
20,-0.2,3.1,25.89,161
31.7,0.9,4.4,13.98,161
26.2,-4.3,5.6,13.07,161
24.6,2.3,0.8,23.38,162
13.9,-4.2,1.9,28.31,162
20.4,-11.6,2.8,10.55,162
23.1,-9.3,3.4,10.75,162
22.8,-1.9,0.9,19.25,162
24.6,7.1,2.7,32.7,162
28.5,1.1,4,16.96,162
34.2,8.1,4.2,20.01,162
27.8,23.1,3.7,75.57,162
28.7,1.1,3.8,16.88,162
28.8,5.6,1.2,22.95,162
26.5,-5.2,4.7,12.04,162
24.9,2.7,0.8,23.63,163
21.6,-6.9,1.4,14.22,163
25.7,-11.2,3.3,7.9,163
21.9,-9,3.3,11.8,163
25.3,-9.1,1.9,9.53,163
29.9,-7.4,1.1,8.34,163
33.6,7.3,0.4,19.6,163
32.4,3,2.5,15.63,163
30.9,24.9,2.9,70.31,163
32.7,26,2.3,67.97,163
28.6,22,4,67.37,163
24,9.2,2.4,38.93,163
26.8,3.1,1.9,21.74,163
30.6,0.6,4,14.54,163
22,-2.2,5.1,19.73,163
26.3,-8.4,2,9.54,163
20.9,-5,1.3,17.08,164
24.4,-1.7,1.9,17.63,164
33,-3,0.2,9.74,164
39.1,2.3,4.9,10.25,164
34,-3.5,2.9,8.89,164
30.2,11.7,1.7,32.05,164
29.6,14.9,2.9,40.91,164
44.6,2.3,3.5,7.7,164
33.4,23.6,1.3,56.53,164
32.7,23.5,1.2,58.36,164
28.4,4.2,0.7,21.4,164
27.5,4.3,1.5,22.7,164
20.2,1.9,0.9,29.55,164
22.7,-5.8,1.7,14.42,164
20.9,-4.9,0.9,17.19,164
23.1,1.3,0.7,23.84,165
22.5,0.4,3.1,23.15,165
23.3,-7.5,3.7,12.2,165
29.2,13.5,2.4,38.17,165
31.5,-1.5,1.8,11.9,165
42.5,13,2,17.79,165
34.2,3.5,3.9,14.56,165
26.3,1.4,0.7,19.84,166
15.2,-4.9,2.4,24.63,166
22.7,-9.2,3.4,11.1,166
29.3,5,3.7,21.41,166
31.5,-1.2,5.5,12.1,166
36.6,3.3,5.8,12.57,166
33.7,23.8,2.3,56.35,166
32,24.9,2.4,66.36,166
33.7,18.7,1.2,41.28,166
20.7,0.4,2.8,25.86,166
18.5,5.3,1.5,41.87,166
19.4,0.1,1.8,27.41,166
24.5,1.8,4,22.59,167
27.7,-5.3,0.6,11.09,167
31.5,2.4,1.7,15.78,167
30.1,0,4,14.32,167
32.5,6.9,5.5,20.29,167
32.7,13.7,4,31.68,167
42.5,9.1,1.8,13.72,167
35.1,24.8,2.6,55.39,167
30.8,20.1,1.7,52.79,167
34.2,5,3.3,16.18,167
36.2,2.4,3.9,12.08,167
19.7,3.3,2.2,33.86,167
28.4,3.8,0.4,20.81,167
26.9,-8.5,3.2,9.12,167
19.6,0.5,0.8,27.91,167
30.9,-8.2,0.6,7.38,168
35.5,1.1,2.3,11.49,168
39,-0.5,6.7,8.45,168
31.6,22.7,0.9,59.16,168
28.6,25.2,1.1,81.72,168
33,23.5,2.6,57.62,168
32.3,23.3,3.3,59.25,168
31.5,22.5,2.4,59.05,168
35.7,19.4,0.1,38.44,168
30.3,6.7,2.9,22.79,168
33.1,5,3,17.21,168
25.9,-3.3,1.6,14.36,168
25.2,0.5,2.6,19.81,168
15.6,-11.9,0.2,13.99,169
24.5,-7.2,1.6,11.66,169
30.7,-7.9,0.7,7.69,169
28.8,6.8,2.3,25.03,169
22.4,5.4,2.2,33.13,169
26.6,8.7,0.4,32.34,169
32.3,13.8,2.4,32.59,169
39.7,14.7,3.2,23,169
32.2,25.3,1.8,67.11,169
32.6,26.1,2.7,68.71,169
32.8,26,2.5,67.72,169
28.7,21.3,3.7,64.28,169
29,20.2,3.4,58.97,169
34.3,18.3,0.7,38.89,169
21.6,1.3,2.4,26.01,169
28.6,6,1.1,23.88,169
17.3,-0.7,1.1,29.51,169
24.8,-0.5,3.8,18.9,169
25.4,-12.5,2.8,7.25,169
14.3,-10.6,1.5,16.77,170
25.6,-6.3,2.6,11.7,170
26.9,11.7,1,38.83,170
28.2,3.1,3.3,20.05,170
31.2,1.9,2.3,15.42,170
35.6,-0.3,1.3,10.31,170
37.8,1.8,5.9,10.58,170
37.2,-8.6,3.1,5.05,170
35.6,11.2,4,22.84,170
33.9,23.7,2.8,55.25,170
34.6,23.5,2.5,52.7,170
35.5,17,1.9,33.55,170
29,21.5,0.6,64.14,170
34.5,18.4,1.1,38.7,170
29.8,3.4,1.4,18.57,170
21.1,0.7,2.9,25.75,170
31,0.8,3.8,14.39,170
23.7,-3.2,2.3,16.46,170
23.8,-3.5,0.3,16.08,170
21.2,-2.8,2.6,19.84,170
26.5,-8.5,1.9,9.37,170
34.4,2.8,2.9,13.75,171
30.2,4.8,3.4,20.09,171
35.9,2,2.8,11.95,171
40.8,4.8,5.4,11.18,171
38.7,12.9,3.4,21.56,171
40.4,14.1,4,21.31,171
32.9,24,2.2,59.78,171
28.7,21.3,4.4,64.2,171
30.1,9.5,3.4,27.8,171
17.3,-5.3,1.5,20.91,172
22.2,1.3,3.1,25.11,172
18,-5.1,1.8,20.4,172
24.1,0.2,1.4,20.69,172
31.6,4.4,3.4,17.97,172
41.5,16.3,4.4,23.09,172
35.8,20.7,2.1,41.44,172
35.6,21.4,2.2,43.8,172
27.7,13.4,1.9,41.36,172
33.8,5.9,3.3,17.71,172
26.6,3.8,1.7,23,172
25,-4.9,2.2,13.44,172
13.5,-1.9,2.4,34.36,172
20.6,-3,0.8,20.21,173
23.9,-11.2,0.8,8.79,173
25.3,2.1,2.1,22.04,173
31.5,8.4,3,23.89,173
27.7,8.9,2.6,30.79,173
28.4,10.7,1,33.3,173
36.2,18.8,2.3,36.05,173
36.1,19.5,2.9,37.78,173
31.3,26,3.5,73.49,173
29.1,19.6,1.2,56.61,173
28.7,18.5,1.1,54.15,173
29.5,8.5,4,26.88,173
32.3,8.4,3.6,22.86,173
26.1,-0.7,0.9,17.17,173
27.1,2.4,3.3,20.26,173
30.9,0,5,13.67,173
24.6,-6.1,2.4,12.56,173
24.9,-0.5,1.2,18.72,174
25.2,1.9,0.8,21.83,174
29.4,3.6,5,19.29,174
25.4,-6.2,0.8,11.89,174
31.2,4.6,3.6,18.62,174
30.9,9.2,3.6,26.1,174
36,8.5,1.7,18.73,174
41.5,4.5,5.2,10.51,174
34.1,23.1,2.3,52.84,174
34.3,21.8,2.3,48.32,174
33.1,21.9,2.5,52.04,174
34.1,19.8,1.7,43.2,174
34.9,17.1,1,34.74,174
31.8,21.4,1,54.26,174
28.7,6,2.1,23.73,174
23.3,7.9,2.5,37.26,174
23.8,-1.9,4.4,18.14,175
16.8,-0.9,1.8,30.01,175
19,-9.8,1.7,13.31,175
26.2,11.5,3,40.01,175
29.6,7.8,1,25.6,175
32.9,0,5.8,12.21,175
37,-4.5,2.9,7,175
40.3,-7.1,4.1,4.8,175
43.6,4.8,3.9,9.67,175
38.7,17.4,3.4,28.85,175
40.5,13.2,4,19.96,175
28.1,22.8,4.5,72.84,175
33.3,16.7,0.9,37.14,175
35.8,2.4,3.8,12.37,175
28.7,6.5,2,24.64,175
29.3,3.3,2.2,18.99,175
25.2,-1.1,2.5,17.58,175
21.4,1.9,2.5,27.45,175
25,-3.8,5,14.64,175
26.1,-7.5,3.2,10.35,175
24.8,1.6,2.4,21.87,176
19.4,-2.6,2.2,22.49,176
22.9,-9.4,3.2,10.78,176
32.4,-0.6,5.6,12,176
33.5,0.9,3.2,12.58,176
35.7,7.5,2.9,17.73,176
37.3,19,2.4,34.5,176
34,20.6,2.9,45.45,176
34.9,18.3,2.7,37.55,176
28.8,26.9,2.7,89.72,176
24.5,3.7,1.3,26.01,176
19.1,0.6,2.2,28.94,176
23.6,-3.5,3.4,16.22,176
19.9,-0.9,1.9,24.65,177
25.4,-10.3,3.2,8.67,177
27.6,7,1.4,27.23,177
30.6,2.5,1.4,16.68,177
35.6,6.6,4.1,16.82,177
36.9,-1.6,1.5,8.72,177
38.1,2.2,5.6,10.73,177
38.5,-7.2,0.7,5.24,177
35,11.9,2.6,24.74,177
30.1,22.6,3.8,64.15,177
34.5,17.7,1.3,37.02,177
29,6.5,2.3,24.16,177
28.5,11,3.6,33.73,177
29.9,3.9,1.6,19.09,177
27.7,6.1,1.7,25.37,177
23.9,-6,2.9,13.2,177
15.1,-5.5,1.1,23.8,178
22.1,-8.9,1.5,11.8,178
17.1,-10.8,0.5,13.88,178
19.5,-1.7,3.5,23.79,178
31.3,1.7,3.1,15.11,178
36.1,4.1,5.4,13.69,178
40.4,3.1,5.1,10.14,178
32.1,19,2.6,45.82,178
36.2,12.7,3.1,24.44,178
39.8,15.7,1.5,24.47,178
30.5,19.3,1.3,51.29,178
34.3,7,3.6,18.54,178
36,2.4,4,12.26,178
21.1,-0.6,1.4,23.48,178
25,-12.9,0.2,7.19,179
30.1,-6.4,0.6,8.88,179
33.4,-0.3,1.9,11.65,179
30.6,4,3.3,18.49,179
23.8,10.2,2.9,42.3,179
26.4,2.3,2,21,179
32.9,-0.2,5.7,12.05,179
32.8,15.3,3.1,34.9,179
44.8,5,1.6,9.19,179
41.7,6.4,3.3,11.92,179
31.6,22.7,4.5,59.42,179
32,21,1.4,52.22,179
31.9,10.6,3.6,27.06,179
19.8,2.2,1.5,31.1,179
29.8,0.2,5.1,14.84,179
26.3,-3.5,4.2,13.8,179
20.7,-1.8,2.5,22.01,180
28.4,-6.2,2.3,9.97,180
29.4,-1.2,1,13.69,180
31.2,1.7,2.8,15.21,180
34.1,6.1,5.3,17.63,180
41.2,3.9,5.2,10.28,180
34.3,20.7,2.2,45.01,180
20.4,2.4,0.1,30.32,180
19.5,3.1,1.7,33.63,180
30.8,1.1,3.6,14.9,180
30.4,-9.5,1.5,6.91,180
26.6,-4.1,5.8,12.98,180
25.9,-8.3,1.9,9.83,180
18.8,-1.9,0.8,24.59,180
13.8,-3.1,1.9,30.8,180
25.4,-4,1.7,14.1,181
22,-2.1,2.8,19.82,181
19.8,-4.7,1.3,18.72,181
25.4,2.8,3.7,23.14,181
30.4,7.4,1.3,23.77,181
36.8,4.4,5.2,13.47,181
36.4,13.3,1.9,25.08,181
35.9,13.2,2.9,25.65,181
33.1,26.3,2.2,67.44,181
31.5,26.4,4.1,74.29,181
30.3,25.8,3,77.01,181
28,21.5,4.2,67.77,181
31.2,1.2,4.8,14.64,181
23.6,-1.2,1.4,19.27,181
25,-5.2,3.5,13.17,181
24.7,-4.7,2.2,13.93,181
24.8,-8.1,1.9,10.65,181
25.7,-5.8,2.6,12.04,182
21.8,5.4,2.3,34.3,182
32.2,6.6,2.4,20.33,182
34.2,-1.7,3.6,10.03,182
39,1.3,5.6,9.58,182
39.5,0.7,5.7,8.95,182
39.2,-1.3,4.2,7.89,182
41.1,3.3,4.5,9.93,182
34.8,19.8,0.9,41.57,182
30.2,19.2,0.4,51.66,182
33.6,4.6,3.3,16.3,182
35.4,2.7,4,12.9,182
21.1,1.3,1.4,26.94,182
28.1,7.9,1.7,27.95,182
26.5,-9.3,3.1,8.77,182
28.5,5.7,4.8,23.55,183
34.4,1.6,2.6,12.59,183
28,7.3,0.7,27.1,183
37.3,1.6,2.2,10.74,183
36.7,6.4,1.8,15.55,183
37.3,18.8,0.9,33.87,183
36.8,20.2,1.6,38.06,183
40.1,17.1,1.3,26.32,183
32,26.5,2.9,72.88,183
31.6,23.3,2.4,61.6,183
33.3,14,2.1,31.2,183
32.8,4.8,2.7,17.26,183
25.1,-0.9,4.7,18,183
30,1.3,3.7,15.83,183
18.4,-2.6,1.4,23.91,183
27.5,-2.6,0.3,13.81,183
23.9,-4.3,2.2,14.98,183
25.6,-2,3,16.14,184
24.6,-8.9,3,10.12,184
16.5,-2.8,1.2,26.51,184
18.8,7,1.9,46.33,184
32.3,-0.1,5.9,12.56,184
25.4,-8.3,2,10.12,184
24.1,5.5,3.6,30.06,185
22.6,-0.3,4.3,21.87,185
19.5,-3,0.6,21.59,185
19.6,-1.9,0.8,23.36,185
25.6,-3.7,1.6,14.19,185
30.5,-8.6,0.3,7.33,185
32.4,4.5,3.1,17.31,185
38.9,1.1,6,9.54,185
41.4,4.8,5.3,10.79,185
31.4,26.3,4.1,74.57,185
32.1,26,1.6,70.15,185
33.1,22,2.4,52.26,185
31.8,22.5,0.4,57.97,185
29.7,19.8,1.3,55.33,185
31,4.9,0.3,19.24,185
29.1,-10.4,1.8,6.89,185
23.5,-1.1,4.3,19.5,186
22.2,-0.4,3.2,22.25,186
26.4,-6.8,2,10.74,186
23.1,7.6,1.4,36.93,186
35.4,5.5,5.1,15.69,186
36.3,4.8,5.1,14.24,186
38.5,-8.4,3.3,4.79,186
28.7,12,1.9,35.68,186
34.1,15.1,1.4,31.98,186
38.4,21.2,6.4,37.04,186
36.7,21.8,0.9,42.21,186
31.4,19.8,3.6,50.25,186
29.8,21.5,1.6,60.94,186
35.1,6.1,3.9,16.6,186
20.8,1.7,1.8,28.12,186
25.4,-5.8,3.1,12.28,187
22.2,-1.8,2.5,20.03,187
28.9,-5.1,1,10.51,187
28.1,7,2.6,26.3,187
33,0.9,2.5,12.97,187
40.5,11.9,1,18.4,187
33.1,27,1.3,70.28,187
34.7,20.5,1.1,43.64,187
29.2,24.4,2.1,75.51,187
19.9,4.4,0.6,35.95,187
30.1,-10.1,1.7,6.67,187
28.4,0.1,1,15.9,187
26.9,0,3.6,17.23,187
25.7,-12.3,3,7.26,187
23.9,-5.1,2.7,14.14,188
33.4,8.7,4.5,21.91,188
25.2,8.1,3.4,33.72,188
33.8,4.5,1,15.96,188
39.6,9.7,2.9,16.61,188
38.2,-5.9,4.5,5.89,188
42.9,4.3,3,9.68,188
38.5,18.7,4.2,31.56,188
33.3,20.6,2.1,47.27,188
32.8,7.5,4.7,20.77,188
26.3,0.5,4.3,18.52,188
27.2,0.3,3,17.33,188
22.1,1.8,0.7,26.21,188
30.1,1.5,5.4,15.96,188
26.3,-2.8,4.2,14.61,188
20.5,-11.8,1.8,10.36,189
30.2,-5.3,0.7,9.6,189
35.9,6.2,4.2,16.05,189
40.6,-6.9,4.3,4.78,189
36.4,1.1,2.3,10.87,189
35.1,7.7,2.7,18.54,189
35.2,13.6,3.4,27.4,189
32.2,22.3,2.6,56.08,189
31.6,22.9,2,60.11,189
35.7,7.4,3.9,17.64,189
29.6,6,1.5,22.59,189
25.1,-5.4,2.6,12.91,190
23.5,5,2.4,30.07,190
39.7,20.2,2,32.59,190
32.5,23,3.3,57.37,190
29.8,22.9,3.9,66.54,190
35.6,18.6,1.2,36.81,190
30.4,9.1,2.4,26.6,190
28.2,6.1,3.2,24.72,190
18.3,-0.2,2.2,28.63,190
27.1,-3.4,3.6,13.25,190
25.8,-1.8,4.2,16.14,190
24.3,-6.5,4.4,12.44,190
24.6,0.6,2.2,20.67,191
26.3,-8,1.7,9.84,191
30.3,7.9,3.1,24.64,191
31,26.5,3.8,77.16,191
30.2,22,1.5,61.49,191
32.9,8.3,3.7,21.93,191
33.2,6.7,2.6,19.25,191
30.8,-0.5,3.2,13.24,191
21.6,5.1,2.1,34.12,192
17.3,-6.8,2.4,18.65,192
31.2,-5.6,1.1,8.89,192
35.8,3.6,3,13.42,192
40.6,-6.8,4.4,4.83,192
35.6,9.9,1.7,20.91,192
37.4,12.8,1.9,22.97,192
31,21.9,4.2,58.43,192
30.1,19,0.9,51.35,192
30,20.4,1.5,56.5,192
34.7,18.5,1,38.55,192
33.2,2.8,3.3,14.73,192
32,4.5,2.8,17.77,192
26,4.5,1.9,25.02,192
20.5,0.9,1.3,27.08,192
28.8,-0.2,0.8,15.26,192
28.4,4.7,2.1,22.06,192
32,8.2,3,22.89,193
35.9,10.1,0.6,20.97,193
36.9,-3.1,2.6,7.8,193
36.8,13.2,1.2,24.38,193
45.4,2.3,3.6,7.36,193
35.7,19.2,1.1,37.91,193
34.2,6.3,2.8,17.77,193
33.5,7.1,3.1,19.49,193
27.6,-2.2,1.3,14.07,193
26.2,-3.5,6,13.92,193
24.7,-6.8,1.6,11.88,194
26.1,-8.7,2,9.42,194
30,-6.2,2.2,9.07,194
31.2,-6.3,1.7,8.41,194
33.8,2.9,2.6,14.31,194
37.8,-4,2.7,6.93,194
39.5,0.7,5.8,8.93,194
32,24.9,2.6,66.36,194
36.1,17.1,1.9,32.56,194
34.8,18.8,1.1,39.08,194
33.4,5.9,2.6,18.01,194
32.5,5.1,2.9,17.99,194
27,-5.1,2.7,11.73,194
20.1,-8.7,1.4,13.48,195
35.1,-5.8,2.1,7.01,195
30.7,12.1,2.5,31.96,195
35.4,23.8,2.3,51.35,195
31.5,22.5,3.4,58.78,195
29,4.7,0.4,21.35,195
23.2,3,1.9,26.61,195
30.5,-2.9,2.2,11.37,195
23.5,3.1,2.2,26.38,196
20.7,3.3,0.7,31.67,196
35.5,2,2.2,12.18,196
35.4,3.2,3,13.36,196
33,2.3,2,14.39,196
28.8,3.4,3.1,19.72,196
39,0.7,4.1,9.21,196
40.1,-6.9,0.9,4.92,196
32.8,23.3,3.5,57.34,196
33.8,21,2.9,47.38,196
34.8,20.9,2.2,44.5,196
30,20.1,1.7,55.43,196
34.7,17.1,0.9,35.15,196
28.8,18.9,0.4,55.21,196
35.4,12.3,1.9,24.93,196
29,-2.6,2.1,12.58,196
29.4,1.1,3,16.2,196
23.9,-11.5,3.8,8.62,196
25.8,-7.3,1.5,10.7,197
24,-4.9,2.1,14.27,197
33.5,8.2,1,20.99,197
38.1,4.4,2.8,12.56,197
41.3,-0.7,6.7,7.34,197
40.8,3.6,2.5,10.28,197
39.4,15.8,1,25.03,197
38.1,22.5,0.7,40.96,197
31.7,26,2.1,71.88,197
33.4,25.1,2.4,61.87,197
28.9,25.6,1.7,82.43,197
32.1,12.6,1.2,30.41,197
24.8,-5.6,2.3,12.89,197
24.3,-6.9,4,12.08,198
30.9,-6.3,2,8.6,198
36.7,-0.7,2.4,9.38,198
39.1,7.7,3.4,14.98,198
36.7,4.2,5.4,13.34,198
43.6,1.7,4.9,7.74,198
38.7,21.6,0.8,37.34,198
32,25,2.8,66.69,198
32.1,15.5,2.5,36.81,198
33.8,9.4,3.7,22.42,198
31.6,9.8,4.2,26.07,198
30.4,0.2,2.9,14.28,198
30.3,-1.1,3,13.09,198
25.6,-3.8,4.2,14.06,198
24.9,-2.7,6,15.98,198
25.1,-11.9,3.4,7.73,198
25.8,-4,2.2,13.7,199
34.2,3.5,2.4,14.59,199
35.7,3.8,2.9,13.7,199
39.5,11.2,1.3,18.54,199
39.7,9.3,3.4,16.07,199
37.8,-7.3,4.3,5.42,199
36,15.4,3.8,29.38,199
32.5,26.2,2.2,69.44,199
31.6,25.7,0.9,71.05,199
30,-4.7,1.6,10.22,199
18.1,-2.2,1.5,25.09,199
27.1,-2.5,1.3,14.25,199
26.1,-3.1,2,14.42,200
35.1,3.7,2.7,14.04,200
34.4,0.2,2.9,11.38,200
35.9,8.9,4.4,19.25,200
42.4,7.8,2.8,12.6,200
33.3,26.5,1.6,67.49,200
24.9,-0.8,1,18.39,201
35.2,2.6,2.1,12.93,201
29.2,4.2,3.9,20.4,201
26.5,3.2,1.1,22.28,201
33.3,1.6,2.8,13.45,201
39.5,12.2,2.3,19.75,201
38.1,12.6,2.9,21.92,201
28.8,27.3,2.1,91.42,201
31.3,20.4,4.2,52.41,201
33.9,20.4,2.6,45.36,201
34.5,20.8,2.3,44.76,201
31.8,20.6,1.8,51.55,201
35.2,4.4,3.4,14.68,201
29.9,-3.1,2,11.55,201
19.1,3.6,1.4,35.82,201
27,-1.8,2,15.07,201
22.5,-6.6,1.7,13.74,202
22.2,-9.5,2.9,11.16,202
28.5,-5.6,1.4,10.35,202
32.3,-3.7,2.3,9.64,202
32,-0.9,1.1,12.06,202
32.6,8.7,1,22.87,202
40.3,-1.8,6.6,7.12,202
38.4,2.5,4,10.84,202
32.6,25.3,1.4,65.44,202
28.5,23.3,3.5,73.33,202
32.8,20.1,3,47.38,202
35.4,12.1,2.6,24.55,202
35.5,8,3.8,18.51,202
31,2.4,0.9,16.18,202
29.7,4.4,1.5,20.12,202
21.4,3.3,1.5,30.42,202
29.7,-8.9,1.5,7.53,202
27.9,-3.2,2.6,12.86,202
21.3,-11.2,3.1,10.3,203
22.6,7.8,2,38.72,203
31.4,4.2,3.3,18.02,203
32.1,9.5,4,24.81,203
35.8,3.1,4.1,12.99,203
37.6,4.4,2.1,12.93,203
36.5,3.6,2.5,12.94,203
30.7,-5.4,1.8,9.29,203
32.5,13.5,3.3,31.71,203
30,24.5,1.1,72.62,203
30.8,26,1.1,75.59,203
34.8,20.9,2.3,44.52,203
33.5,6.3,3.5,18.52,203
26.3,-1.8,1.6,15.65,203
25.3,-4.7,3.6,13.41,203
23.5,-3.7,2.7,16.12,204
33.6,4,2.1,15.66,204
35.2,-0.4,3.1,10.41,204
38.9,5.3,5.1,12.76,204
43.8,5.6,2.6,10.05,204
31.3,25.9,2.1,73.17,204
30.7,25.6,0.8,74.26,204
31.1,20.9,4.3,54.72,204
32.9,20.1,1.4,46.92,204
30.7,21.2,0.4,56.84,204
35.1,12.9,2.2,26.24,204
28.5,9.3,2.7,30.07,204
21,-8.3,1.3,13.19,205
24.7,-5.7,2.5,12.89,205
33.2,8.2,3.7,21.4,205
35.7,6.3,2.7,16.34,205
35,8.1,5.1,19.25,205
41,-2.1,6.7,6.71,205
37.5,-0.8,1.9,8.93,205
33.3,13.5,1.8,30.31,205
33.9,12.3,2.4,27.01,205
43.1,4,4.1,9.35,205
44.8,5.4,0.3,9.47,205
29.4,26.2,3.5,82.88,205
